2026-05-01 16:13:56,931 - Suspicious traffic detected! | pps: 417.00 | avg_size: 1230.48 | tcp_ratio: 0.99 | udp_ratio: 0.01
2026-05-01 16:14:02,054 - Suspicious traffic detected! | pps: 144.00 | avg_size: 470.77 | tcp_ratio: 0.94 | udp_ratio: 0.06
2026-05-01 16:14:03,073 - Suspicious traffic detected! | pps: 217.00 | avg_size: 518.08 | tcp_ratio: 0.97 | udp_ratio: 0.03
2026-05-01 16:15:57,063 - Suspicious traffic detected! | pps: 84.00 | avg_size: 651.74 | tcp_ratio: 0.95 | udp_ratio: 0.05
2026-05-01 16:16:01,473 - Suspicious traffic detected! | pps: 73.00 | avg_size: 836.73 | tcp_ratio: 0.95 | udp_ratio: 0.05
2026-05-01 16:16:02,573 - Suspicious traffic detected! | pps: 51.00 | avg_size: 579.75 | tcp_ratio: 0.96 | udp_ratio: 0.04
2026-05-01 16:16:25,086 - Suspicious traffic detected! | pps: 404.00 | avg_size: 424.37 | tcp_ratio: 0.91 | udp_ratio: 0.09
2026-05-01 16:16:27,108 - Suspicious traffic detected! | pps: 698.00 | avg_size: 868.26 | tcp_ratio: 0.88 | udp_ratio: 0.12
2026-05-01 16:16:28,144 - Suspicious traffic detected! | pps: 532.00 | avg_size: 913.48 | tcp_ratio: 0.87 | udp_ratio: 0.13
2026-05-01 16:16:29,134 - Suspicious traffic detected! | pps: 585.00 | avg_size: 979.66 | tcp_ratio: 0.93 | udp_ratio: 0.07
2026-05-01 16:16:30,136 - Suspicious traffic detected! | pps: 196.00 | avg_size: 936.95 | tcp_ratio: 0.95 | udp_ratio: 0.05
2026-05-01 16:16:32,152 - Suspicious traffic detected! | pps: 167.00 | avg_size: 804.74 | tcp_ratio: 0.95 | udp_ratio: 0.05
2026-05-01 16:16:35,276 - Suspicious traffic detected! | pps: 1030.00 | avg_size: 829.51 | tcp_ratio: 0.98 | udp_ratio: 0.02
2026-05-01 16:16:36,340 - Suspicious traffic detected! | pps: 428.00 | avg_size: 879.35 | tcp_ratio: 1.00 | udp_ratio: 0.00
2026-05-01 16:16:51,824 - Suspicious traffic detected! | pps: 144.00 | avg_size: 292.67 | tcp_ratio: 0.92 | udp_ratio: 0.08
